No:, Date & Time, DUT Mode, Probe of Humidity(%),Probe of Temperature(°C), Dry contact value, Reference Voltage(V),Current[A],Current[A] Status, CAN_status,CID_Display_Temp_Status, CDD_Display_Temp_Status,CID ON/OFF, CDD ON/OFF, CID_BackLight , CDD_BackLight, CID_X_Coordinates, CID_Y_Coordinates, CDD_X_Coordinates, CDD_Y_Coordinates, Light_Sensor_On, Light_Sensor_Off, Temp_1,Temp_2, Watchdog_reset, Hardware_reset, Power_reset, Clock_reset, DTC Stored
1224,21/04/2025  01:14:04,Sleep Mode,31.2,34.9,1/Parking Off,12.5,0.000040817,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1225,21/04/2025  01:15:04,Sleep Mode,31.4,34.9,1/Parking Off,12.5,0.000041747,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1226,21/04/2025  01:16:09,Sleep Mode,31.6,34.9,1/Parking Off,12.5,4.02142E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1227,21/04/2025  01:17:13,Sleep Mode,31.7,34.9,1/Parking Off,12.5,0.000043099,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1228,21/04/2025  01:18:18,Sleep Mode,31.9,35,1/Parking Off,12.5,3.94736E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1229,21/04/2025  01:19:23,Sleep Mode,32.1,35,1/Parking Off,12.5,4.00334E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1230,21/04/2025  01:20:28,Sleep Mode,32.2,35,1/Parking Off,12.5,4.01453E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1231,21/04/2025  01:21:32,Sleep Mode,32.5,35,1/Parking Off,12.5,4.02831E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1232,21/04/2025  01:22:37,Sleep Mode,32.6,35,1/Parking Off,12.5,4.08945E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1233,21/04/2025  01:23:42,Sleep Mode,32.8,35,1/Parking Off,12.5,0.000040085,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1234,21/04/2025  01:24:46,Sleep Mode,32.9,35,1/Parking Off,12.5,4.12303E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1235,21/04/2025  01:25:51,Sleep Mode,33.2,35.1,1/Parking Off,12.5,4.03262E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1236,21/04/2025  01:26:56,Sleep Mode,33.4,35,1/Parking Off,12.5,4.19537E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1237,21/04/2025  01:28:01,Sleep Mode,33.5,35.1,1/Parking Off,12.5,4.02573E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1238,21/04/2025  01:29:01,Sleep Mode,33.6,35.1,1/Parking Off,12.5,4.06448E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1239,21/04/2025  01:30:06,Sleep Mode,33.7,35.1,1/Parking Off,12.5,4.35467E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1240,21/04/2025  01:31:10,Sleep Mode,33.9,35.1,5/Operating Max Mode,12.5,4.11356E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1241,21/04/2025  01:37:43,Wake Mode,34.5,35.2,5/Operating Max Mode,13.5,2.856223,NOK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,TRUE,-1,-1,-1,-1,-1
1242,21/04/2025  01:43:39,Wake Mode,33.5,35.4,3/Operating Max Mode,13.5,2.853061,NOK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,TRUE,-1,-1,-1,-1,-1
1243,21/04/2025  01:49:34,Wake Mode,32.3,35.4,3/Operating Max Mode,6,1.488427,NOK - Different Voltage,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,0,0,FALSE,FALSE,-1,-1,-1,-1,-1
1244,21/04/2025  01:55:29,Wake Mode,31.8,35.4,6/Operating Min Mode,6,1.190011,NOK - Different Voltage,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,0,0,TRUE,FALSE,-1,-1,-1,-1,-1
1245,21/04/2025  02:01:24,Wake Mode,31.6,35.4,6/Operating Min Mode,16,1.068685,NOK - Different Voltage,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,TRUE,-1,-1,-1,-1,-1
1246,21/04/2025  02:07:18,Wake Mode,30.7,36.6,1/Parking Off,16,1.125613,NOK - Different Voltage,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1247,21/04/2025  02:08:40,Sleep Mode,30.4,37.2,1/Parking Off,12.5,3.82422E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1248,21/04/2025  02:09:44,Sleep Mode,30.2,37.6,1/Parking Off,12.5,4.04639E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1249,21/04/2025  02:10:49,Sleep Mode,30.1,37.9,1/Parking Off,12.5,4.10064E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1250,21/04/2025  02:11:54,Sleep Mode,29.9,38.2,1/Parking Off,12.5,0.000041127,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1251,21/04/2025  02:12:59,Sleep Mode,29.8,38.5,1/Parking Off,12.5,4.01798E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1252,21/04/2025  02:13:59,Sleep Mode,29.6,38.7,1/Parking Off,12.5,4.06534E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1253,21/04/2025  02:15:03,Sleep Mode,29.5,38.9,1/Parking Off,12.5,4.32109E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1254,21/04/2025  02:16:08,Sleep Mode,29.5,39.1,1/Parking Off,12.5,4.11528E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1255,21/04/2025  02:17:13,Sleep Mode,29.4,39.2,1/Parking Off,12.5,4.04639E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1256,21/04/2025  02:18:13,Sleep Mode,29.4,39.3,1/Parking Off,12.5,0.000039732,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1257,21/04/2025  02:19:18,Sleep Mode,29.3,39.4,1/Parking Off,12.5,4.06964E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1258,21/04/2025  02:20:22,Sleep Mode,29.3,39.5,1/Parking Off,12.5,4.15489E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1259,21/04/2025  02:21:27,Sleep Mode,29.3,39.6,1/Parking Off,12.5,4.04726E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1260,21/04/2025  02:22:27,Sleep Mode,29.3,39.6,1/Parking Off,12.5,4.27545E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1261,21/04/2025  02:23:32,Sleep Mode,29.3,39.7,1/Parking Off,12.5,4.30731E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1262,21/04/2025  02:24:37,Sleep Mode,29.3,39.7,1/Parking Off,12.5,4.11184E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1263,21/04/2025  02:25:41,Sleep Mode,29.4,39.8,1/Parking Off,12.5,4.10323E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1264,21/04/2025  02:26:46,Sleep Mode,29.4,39.8,1/Parking Off,12.5,4.15231E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1265,21/04/2025  02:27:46,Sleep Mode,29.4,39.9,1/Parking Off,12.5,4.17815E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1266,21/04/2025  02:28:51,Sleep Mode,29.4,39.9,1/Parking Off,12.5,4.32195E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1267,21/04/2025  02:29:56,Sleep Mode,29.4,39.9,1/Parking Off,12.5,4.37448E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1268,21/04/2025  02:31:01,Sleep Mode,29.4,39.9,1/Parking Off,12.5,0.000040352,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1269,21/04/2025  02:32:05,Sleep Mode,29.4,40,1/Parking Off,12.5,4.53207E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1270,21/04/2025  02:33:10,Sleep Mode,29.5,40,1/Parking Off,12.5,4.13423E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1271,21/04/2025  02:34:15,Sleep Mode,29.5,40,1/Parking Off,12.5,4.06448E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1272,21/04/2025  02:35:20,Sleep Mode,29.5,40,1/Parking Off,12.5,4.13853E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1273,21/04/2025  02:36:25,Sleep Mode,29.5,40,1/Parking Off,12.5,4.08256E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1274,21/04/2025  02:37:29,Sleep Mode,29.6,40,1/Parking Off,12.5,4.14628E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1275,21/04/2025  02:38:34,Sleep Mode,29.6,40,1/Parking Off,12.5,4.10667E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1276,21/04/2025  02:39:38,Sleep Mode,29.6,40,1/Parking Off,12.5,4.22551E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1277,21/04/2025  02:40:43,Sleep Mode,29.6,40.1,1/Parking Off,12.5,4.03003E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1278,21/04/2025  02:41:48,Sleep Mode,29.6,40.1,1/Parking Off,12.5,4.43562E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1279,21/04/2025  02:42:53,Sleep Mode,29.7,40,1/Parking Off,12.5,4.10323E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1280,21/04/2025  02:43:57,Sleep Mode,29.7,40.1,5/Operating Max Mode,12.5,4.49245E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,FALSE,-1,-1,-1,-1,-1
1281,21/04/2025  02:50:30,Wake Mode,29.4,40.2,5/Operating Max Mode,13.5,2.853364,NOK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,60,60,FALSE,FALSE,-1,-1,-1,-1,-1
1282,21/04/2025  02:56:25,Wake Mode,28.9,40.4,3/Operating Max Mode,13.5,2.882891,NOK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,TRUE,-1,-1,-1,-1,-1
1283,21/04/2025  03:02:21,Wake Mode,28.1,40.4,3/Operating Max Mode,6,1.182621,NOK - Different Voltage,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,0,0,FALSE,FALSE,-1,-1,-1,-1,-1
1284,21/04/2025  03:08:16,Wake Mode,27.8,40.3,6/Operating Min Mode,6,1.246949,NOK - Different Voltage,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,0,0,FALSE,FALSE,-1,-1,-1,-1,-1
1285,21/04/2025  03:14:12,Wake Mode,27.5,40.4,6/Operating Min Mode,16,1.13636,NOK - Different Voltage,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1286,21/04/2025  03:20:09,Wake Mode,26.6,41.5,1/Parking Off,16,1.720015,NOK - Different Voltage,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1287,21/04/2025  03:21:30,Sleep Mode,25.9,42.1,1/Parking Off,12.5,4.25392E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1288,21/04/2025  03:22:34,Sleep Mode,25.4,42.5,1/Parking Off,12.5,0.000041127,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1289,21/04/2025  03:23:39,Sleep Mode,25,42.9,1/Parking Off,12.5,4.02831E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1290,21/04/2025  03:24:44,Sleep Mode,24.7,43.2,1/Parking Off,12.5,4.07309E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1291,21/04/2025  03:25:49,Sleep Mode,24.4,43.4,1/Parking Off,12.5,4.11873E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1292,21/04/2025  03:26:53,Sleep Mode,24.1,43.6,1/Parking Off,12.5,4.15317E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1293,21/04/2025  03:27:58,Sleep Mode,23.9,43.8,1/Parking Off,12.5,4.09203E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1294,21/04/2025  03:29:03,Sleep Mode,23.7,44,1/Parking Off,12.5,0.000042014,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1295,21/04/2025  03:30:08,Sleep Mode,23.5,44.1,1/Parking Off,12.5,4.40462E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1296,21/04/2025  03:31:13,Sleep Mode,23.4,44.2,1/Parking Off,12.5,4.34865E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1297,21/04/2025  03:32:17,Sleep Mode,23.3,44.4,1/Parking Off,12.5,3.97148E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1298,21/04/2025  03:33:22,Sleep Mode,23.2,44.5,1/Parking Off,12.5,4.46145E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1299,21/04/2025  03:34:27,Sleep Mode,23.1,44.5,1/Parking Off,12.5,4.12734E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1300,21/04/2025  03:35:31,Sleep Mode,23.1,44.6,1/Parking Off,12.5,4.25823E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1301,21/04/2025  03:36:36,Sleep Mode,23,44.6,1/Parking Off,12.5,4.14198E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1302,21/04/2025  03:37:41,Sleep Mode,23,44.7,1/Parking Off,12.5,4.10839E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1303,21/04/2025  03:38:41,Sleep Mode,22.9,44.7,1/Parking Off,12.5,4.08601E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1304,21/04/2025  03:39:41,Sleep Mode,22.9,44.8,1/Parking Off,12.5,4.14973E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1305,21/04/2025  03:40:46,Sleep Mode,22.9,44.8,1/Parking Off,12.5,4.10323E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1306,21/04/2025  03:41:50,Sleep Mode,22.8,44.8,1/Parking Off,12.5,4.26081E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1307,21/04/2025  03:42:55,Sleep Mode,22.8,44.9,1/Parking Off,12.5,4.34004E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1308,21/04/2025  03:44:00,Sleep Mode,22.8,44.9,1/Parking Off,12.5,4.30645E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1309,21/04/2025  03:45:05,Sleep Mode,22.7,44.9,1/Parking Off,12.5,4.08428E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1310,21/04/2025  03:46:09,Sleep Mode,22.7,44.9,1/Parking Off,12.5,4.15231E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1311,21/04/2025  03:47:14,Sleep Mode,22.7,44.9,1/Parking Off,12.5,4.14714E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1312,21/04/2025  03:48:19,Sleep Mode,22.7,45,1/Parking Off,12.5,4.51226E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1313,21/04/2025  03:49:24,Sleep Mode,22.6,45,1/Parking Off,12.5,4.16265E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1314,21/04/2025  03:50:28,Sleep Mode,22.6,45,1/Parking Off,12.5,0.000044494,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1315,21/04/2025  03:51:33,Sleep Mode,22.6,45,1/Parking Off,12.5,4.25909E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1316,21/04/2025  03:52:38,Sleep Mode,22.5,45,1/Parking Off,12.5,4.28751E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1317,21/04/2025  03:53:43,Sleep Mode,22.5,45,1/Parking Off,12.5,4.29698E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1318,21/04/2025  03:54:47,Sleep Mode,22.6,45,1/Parking Off,12.5,4.19365E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1319,21/04/2025  03:55:52,Sleep Mode,22.6,45,1/Parking Off,12.5,4.13595E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1320,21/04/2025  03:56:57,Sleep Mode,22.5,45.1,5/Operating Max Mode,12.5,4.15489E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1321,21/04/2025  04:03:27,Wake Mode,22.3,45.2,5/Operating Max Mode,13.5,2.880666,NOK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,TRUE,TRUE,-1,-1,-1,-1,-1
1322,21/04/2025  04:09:22,Wake Mode,22.1,45.4,3/Operating Max Mode,13.5,2.895531,NOK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1323,21/04/2025  04:15:18,Wake Mode,22.1,45.4,3/Operating Max Mode,6,1.2123,NOK - Different Voltage,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,0,0,FALSE,FALSE,-1,-1,-1,-1,-1
1324,21/04/2025  04:21:14,Wake Mode,22.1,45.4,6/Operating Min Mode,6,1.078551,NOK - Different Voltage,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,0,0,FALSE,TRUE,-1,-1,-1,-1,-1
1325,21/04/2025  04:27:11,Wake Mode,22,45.4,6/Operating Min Mode,16,1.151703,NOK - Different Voltage,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1326,21/04/2025  04:33:08,Wake Mode,20.8,46.5,1/Parking Off,16,1.095883,NOK - Different Voltage,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1327,21/04/2025  04:34:29,Sleep Mode,20.2,47,1/Parking Off,12.5,3.92756E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1328,21/04/2025  04:35:34,Sleep Mode,19.7,47.4,1/Parking Off,12.5,4.49504E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1329,21/04/2025  04:36:39,Sleep Mode,19.4,47.8,1/Parking Off,12.5,4.19106E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1330,21/04/2025  04:37:43,Sleep Mode,19.1,48.1,1/Parking Off,12.5,4.12131E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1331,21/04/2025  04:38:48,Sleep Mode,18.9,48.4,1/Parking Off,12.5,0.000041859,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1332,21/04/2025  04:39:53,Sleep Mode,18.7,48.6,1/Parking Off,12.5,4.14542E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1333,21/04/2025  04:40:58,Sleep Mode,18.5,48.8,1/Parking Off,12.5,4.24617E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1334,21/04/2025  04:42:03,Sleep Mode,18.4,49,1/Parking Off,12.5,4.15576E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
1335,21/04/2025  04:43:03,Sleep Mode,18.3,49.1,1/Parking Off,12.5,4.07223E-05,OK,0,NORM_OPTRN,NORM_OPTRN,1,1,1,1,0,0,0,0,70,70,FALSE,FALSE,-1,-1,-1,-1,-1
