Name of the script:,Incoming_Test(5_point_Meas)_Bench25
Start Date:,1/16/2024 4:40:09 PM
S/N :,109660702
Operator Name:,ErikNakov
DUT Var:,DN5
Description of this test:,IncommingTest_5-points
DUT Ref:,DUT1#2_DN7(7-inch)
No.,Date Time, Mode,Humidity, Temperature,Voltage_Ref,Time,Current (A) ,Time, Sence (V),Time,CANStatus,Time,DTC,Time,Reset counter,Cause,Time,Bouton_IN (CAFR or LKA),Bouton_OUT (STT),Dimming,
188,1/16/2024 22:02:54,Off Mode,9.1,22.1,0.0,01/16/2024  22:01:48,0.000045,01/16/2024  22:01:48,0,01/16/2024  22:01:23,-1,01/16/2024  22:01:19,,01/16/2024  22:01:19,-2,No response,01/16/2024  22:01:34,Inactive,Active,0,
189,1/16/2024 22:04:38,Off Mode,9.4,22.1,0.0,01/16/2024  22:03:31,0.000046,01/16/2024  22:03:31,0,01/16/2024  22:03:06,-1,01/16/2024  22:03:02,,01/16/2024  22:03:02,-2,No response,01/16/2024  22:03:17,Inactive,Active,0,
190,1/16/2024 22:06:20,Off Mode,9.7,22.1,0.0,01/16/2024  22:05:14,0.000047,01/16/2024  22:05:14,0,01/16/2024  22:04:49,-1,01/16/2024  22:04:45,,01/16/2024  22:04:45,-2,No response,01/16/2024  22:05:00,Inactive,Active,0,
191,1/16/2024 22:08:03,Off Mode,9.9,22.1,0.0,01/16/2024  22:06:56,0.000045,01/16/2024  22:06:56,0,01/16/2024  22:06:31,-1,01/16/2024  22:06:28,,01/16/2024  22:06:28,-2,No response,01/16/2024  22:06:42,Inactive,Active,0,
192,1/16/2024 22:09:46,Off Mode,10.0,22.1,0.0,01/16/2024  22:08:39,0.000047,01/16/2024  22:08:39,0,01/16/2024  22:08:14,-1,01/16/2024  22:08:10,,01/16/2024  22:08:10,-2,No response,01/16/2024  22:08:25,Inactive,Active,0,
193,1/16/2024 22:11:29,Off Mode,10.1,22.1,0.0,01/16/2024  22:10:22,0.000047,01/16/2024  22:10:22,0,01/16/2024  22:09:57,-1,01/16/2024  22:09:53,,01/16/2024  22:09:53,-2,No response,01/16/2024  22:10:08,Inactive,Active,0,
194,1/16/2024 22:13:12,Off Mode,10.4,22.1,0.0,01/16/2024  22:12:05,0.000045,01/16/2024  22:12:05,0,01/16/2024  22:11:40,-1,01/16/2024  22:11:36,,01/16/2024  22:11:36,-2,No response,01/16/2024  22:11:51,Inactive,Active,0,
195,1/16/2024 22:14:55,Off Mode,10.8,22.1,0.0,01/16/2024  22:13:48,0.000046,01/16/2024  22:13:48,0,01/16/2024  22:13:23,-1,01/16/2024  22:13:19,,01/16/2024  22:13:19,-2,No response,01/16/2024  22:13:34,Inactive,Active,0,
196,1/16/2024 22:16:39,Off Mode,11.2,22.1,0.0,01/16/2024  22:15:31,0.000046,01/16/2024  22:15:31,0,01/16/2024  22:15:07,-1,01/16/2024  22:15:03,,01/16/2024  22:15:03,-2,No response,01/16/2024  22:15:18,Inactive,Active,0,
197,1/16/2024 22:18:21,Off Mode,11.3,22.1,0.0,01/16/2024  22:17:14,0.000041,01/16/2024  22:17:14,0,01/16/2024  22:16:50,-1,01/16/2024  22:16:46,,01/16/2024  22:16:46,-2,No response,01/16/2024  22:17:00,Inactive,Active,0,
198,1/16/2024 22:20:04,Off Mode,11.5,22.1,0.0,01/16/2024  22:18:57,0.000046,01/16/2024  22:18:57,0,01/16/2024  22:18:32,-1,01/16/2024  22:18:28,,01/16/2024  22:18:28,-2,No response,01/16/2024  22:18:43,Inactive,Active,0,
199,1/16/2024 22:21:47,Off Mode,11.6,22.1,0.0,01/16/2024  22:20:40,0.000043,01/16/2024  22:20:40,0,01/16/2024  22:20:15,-1,01/16/2024  22:20:11,,01/16/2024  22:20:11,-2,No response,01/16/2024  22:20:26,Inactive,Active,0,
200,1/16/2024 22:23:30,Off Mode,11.8,22.1,0.0,01/16/2024  22:22:23,0.000042,01/16/2024  22:22:23,0,01/16/2024  22:21:58,-1,01/16/2024  22:21:54,,01/16/2024  22:21:54,-2,No response,01/16/2024  22:22:09,Inactive,Active,0,
201,1/16/2024 22:25:13,Off Mode,12.0,22.1,0.0,01/16/2024  22:24:05,0.000051,01/16/2024  22:24:05,0,01/16/2024  22:23:41,-1,01/16/2024  22:23:37,,01/16/2024  22:23:37,-2,No response,01/16/2024  22:23:52,Inactive,Active,0,
202,1/16/2024 22:26:56,Off Mode,12.2,22.1,0.0,01/16/2024  22:25:49,0.000045,01/16/2024  22:25:49,0,01/16/2024  22:25:24,-1,01/16/2024  22:25:20,,01/16/2024  22:25:20,-2,No response,01/16/2024  22:25:35,Inactive,Active,0,
203,1/16/2024 22:28:39,Off Mode,12.4,22.1,0.0,01/16/2024  22:27:32,0.000046,01/16/2024  22:27:32,0,01/16/2024  22:27:07,-1,01/16/2024  22:27:03,,01/16/2024  22:27:03,-2,No response,01/16/2024  22:27:18,Inactive,Active,0,
204,1/16/2024 22:30:22,Off Mode,12.5,22.1,0.0,01/16/2024  22:29:15,0.000045,01/16/2024  22:29:15,0,01/16/2024  22:28:50,-1,01/16/2024  22:28:46,,01/16/2024  22:28:46,-2,No response,01/16/2024  22:29:01,Inactive,Active,0,
205,1/16/2024 22:32:05,Off Mode,12.6,22.1,0.0,01/16/2024  22:30:58,0.000045,01/16/2024  22:30:58,0,01/16/2024  22:30:33,-1,01/16/2024  22:30:29,,01/16/2024  22:30:29,-2,No response,01/16/2024  22:30:44,Inactive,Active,0,
206,1/16/2024 22:33:48,Off Mode,12.7,22.1,0.0,01/16/2024  22:32:41,0.000046,01/16/2024  22:32:41,0,01/16/2024  22:32:16,-1,01/16/2024  22:32:12,,01/16/2024  22:32:12,-2,No response,01/16/2024  22:32:27,Inactive,Active,0,
207,1/16/2024 22:35:31,Off Mode,12.9,22.1,0.0,01/16/2024  22:34:24,0.000042,01/16/2024  22:34:24,0,01/16/2024  22:33:59,-1,01/16/2024  22:33:55,,01/16/2024  22:33:55,-2,No response,01/16/2024  22:34:10,Inactive,Active,0,
208,1/16/2024 22:37:14,Off Mode,13.2,22.1,0.0,01/16/2024  22:36:07,0.000044,01/16/2024  22:36:07,0,01/16/2024  22:35:42,-1,01/16/2024  22:35:38,,01/16/2024  22:35:38,-2,No response,01/16/2024  22:35:53,Inactive,Active,0,
209,1/16/2024 22:38:57,Off Mode,13.4,22.1,0.0,01/16/2024  22:37:50,0.000047,01/16/2024  22:37:50,0,01/16/2024  22:37:25,-1,01/16/2024  22:37:21,,01/16/2024  22:37:21,-2,No response,01/16/2024  22:37:36,Inactive,Active,0,
210,1/16/2024 22:40:40,Off Mode,13.5,22.2,0.0,01/16/2024  22:39:33,0.000043,01/16/2024  22:39:33,0,01/16/2024  22:39:08,-1,01/16/2024  22:39:04,,01/16/2024  22:39:04,-2,No response,01/16/2024  22:39:19,Inactive,Active,0,
211,1/16/2024 22:42:23,Off Mode,13.4,22.1,0.0,01/16/2024  22:41:16,0.000043,01/16/2024  22:41:16,0,01/16/2024  22:40:51,-1,01/16/2024  22:40:47,,01/16/2024  22:40:47,-2,No response,01/16/2024  22:41:02,Inactive,Active,0,
212,1/16/2024 22:44:05,Off Mode,13.4,22.1,0.0,01/16/2024  22:42:59,0.000043,01/16/2024  22:42:59,0,01/16/2024  22:42:34,-1,01/16/2024  22:42:30,,01/16/2024  22:42:30,-2,No response,01/16/2024  22:42:45,Inactive,Active,0,
213,1/16/2024 22:45:47,Off Mode,13.6,22.1,0.0,01/16/2024  22:44:41,0.000045,01/16/2024  22:44:41,0,01/16/2024  22:44:16,-1,01/16/2024  22:44:13,,01/16/2024  22:44:13,-2,No response,01/16/2024  22:44:27,Inactive,Active,0,
214,1/16/2024 22:47:30,Off Mode,13.7,22.1,0.0,01/16/2024  22:46:23,0.000042,01/16/2024  22:46:23,0,01/16/2024  22:45:59,-1,01/16/2024  22:45:55,,01/16/2024  22:45:55,-2,No response,01/16/2024  22:46:10,Inactive,Active,0,
215,1/16/2024 22:49:14,Off Mode,13.7,22.1,0.0,01/16/2024  22:48:07,0.000045,01/16/2024  22:48:07,0,01/16/2024  22:47:42,-1,01/16/2024  22:47:38,,01/16/2024  22:47:38,-2,No response,01/16/2024  22:47:53,Inactive,Active,0,
216,1/16/2024 22:50:57,Off Mode,13.8,22.1,0.0,01/16/2024  22:49:49,0.000045,01/16/2024  22:49:49,0,01/16/2024  22:49:25,-1,01/16/2024  22:49:21,,01/16/2024  22:49:21,-2,No response,01/16/2024  22:49:36,Inactive,Active,0,
217,1/16/2024 22:52:40,Off Mode,13.9,22.2,0.0,01/16/2024  22:51:33,0.000046,01/16/2024  22:51:33,0,01/16/2024  22:51:08,-1,01/16/2024  22:51:04,,01/16/2024  22:51:04,-2,No response,01/16/2024  22:51:19,Inactive,Active,0,
218,1/16/2024 22:54:22,Off Mode,14.0,22.2,0.0,01/16/2024  22:53:16,0.000042,01/16/2024  22:53:16,0,01/16/2024  22:52:51,-1,01/16/2024  22:52:47,,01/16/2024  22:52:47,-2,No response,01/16/2024  22:53:02,Inactive,Active,0,
219,1/16/2024 22:56:06,Off Mode,14.0,22.1,0.0,01/16/2024  22:54:58,0.000046,01/16/2024  22:54:58,0,01/16/2024  22:54:34,-1,01/16/2024  22:54:30,,01/16/2024  22:54:30,-2,No response,01/16/2024  22:54:45,Inactive,Active,0,
220,1/16/2024 22:57:49,Off Mode,14.1,22.1,0.0,01/16/2024  22:56:42,0.000046,01/16/2024  22:56:42,0,01/16/2024  22:56:17,-1,01/16/2024  22:56:13,,01/16/2024  22:56:13,-2,No response,01/16/2024  22:56:28,Inactive,Active,0,
221,1/16/2024 22:59:32,Off Mode,14.1,22.1,0.0,01/16/2024  22:58:25,0.000046,01/16/2024  22:58:25,0,01/16/2024  22:58:00,-1,01/16/2024  22:57:56,,01/16/2024  22:57:56,-2,No response,01/16/2024  22:58:11,Inactive,Active,0,
222,1/16/2024 23:01:15,Off Mode,14.2,22.2,0.0,01/16/2024  23:00:08,0.000046,01/16/2024  23:00:08,0,01/16/2024  22:59:43,-1,01/16/2024  22:59:39,,01/16/2024  22:59:39,-2,No response,01/16/2024  22:59:54,Inactive,Active,0,
223,1/16/2024 23:02:58,Off Mode,14.3,22.2,0.0,01/16/2024  23:01:51,0.000047,01/16/2024  23:01:51,0,01/16/2024  23:01:26,-1,01/16/2024  23:01:22,,01/16/2024  23:01:22,-2,No response,01/16/2024  23:01:37,Inactive,Active,0,
224,1/16/2024 23:04:40,Off Mode,14.4,22.1,0.0,01/16/2024  23:03:33,0.000046,01/16/2024  23:03:33,0,01/16/2024  23:03:09,-1,01/16/2024  23:03:05,,01/16/2024  23:03:05,-2,No response,01/16/2024  23:03:20,Inactive,Active,0,
225,1/16/2024 23:06:22,Off Mode,14.4,22.2,0.0,01/16/2024  23:05:16,0.000048,01/16/2024  23:05:16,0,01/16/2024  23:04:51,-1,01/16/2024  23:04:47,,01/16/2024  23:04:47,-2,No response,01/16/2024  23:05:02,Inactive,Active,0,
226,1/16/2024 23:08:05,Off Mode,14.5,22.1,0.0,01/16/2024  23:06:58,0.000044,01/16/2024  23:06:58,0,01/16/2024  23:06:33,-1,01/16/2024  23:06:29,,01/16/2024  23:06:30,-2,No response,01/16/2024  23:06:44,Inactive,Active,0,
227,1/16/2024 23:09:48,Off Mode,14.5,22.2,0.0,01/16/2024  23:08:41,0.000043,01/16/2024  23:08:41,0,01/16/2024  23:08:16,-1,01/16/2024  23:08:12,,01/16/2024  23:08:12,-2,No response,01/16/2024  23:08:27,Inactive,Active,0,
228,1/16/2024 23:11:31,Off Mode,14.5,22.2,0.0,01/16/2024  23:10:24,0.00004,01/16/2024  23:10:24,0,01/16/2024  23:09:59,-1,01/16/2024  23:09:55,,01/16/2024  23:09:55,-2,No response,01/16/2024  23:10:10,Inactive,Active,0,
229,1/16/2024 23:13:15,Off Mode,14.6,22.1,0.0,01/16/2024  23:12:07,0.000045,01/16/2024  23:12:07,0,01/16/2024  23:11:42,-1,01/16/2024  23:11:38,,01/16/2024  23:11:38,-2,No response,01/16/2024  23:11:53,Inactive,Active,0,
230,1/16/2024 23:14:57,Off Mode,14.7,22.2,0.0,01/16/2024  23:13:50,0.000045,01/16/2024  23:13:50,0,01/16/2024  23:13:26,-1,01/16/2024  23:13:22,,01/16/2024  23:13:22,-2,No response,01/16/2024  23:13:36,Inactive,Active,0,
231,1/16/2024 23:16:40,Off Mode,14.7,22.2,0.0,01/16/2024  23:15:33,0.000048,01/16/2024  23:15:33,0,01/16/2024  23:15:08,-1,01/16/2024  23:15:05,,01/16/2024  23:15:05,-2,No response,01/16/2024  23:15:20,Inactive,Active,0,
232,1/16/2024 23:18:23,Off Mode,14.7,22.2,0.0,01/16/2024  23:17:16,0.000043,01/16/2024  23:17:16,0,01/16/2024  23:16:51,-1,01/16/2024  23:16:47,,01/16/2024  23:16:47,-2,No response,01/16/2024  23:17:02,Inactive,Active,0,
233,1/16/2024 23:20:06,Off Mode,14.8,22.2,0.0,01/16/2024  23:18:59,0.000043,01/16/2024  23:18:59,0,01/16/2024  23:18:34,-1,01/16/2024  23:18:30,,01/16/2024  23:18:30,-2,No response,01/16/2024  23:18:45,Inactive,Active,0,
234,1/16/2024 23:21:49,Off Mode,14.8,22.2,0.0,01/16/2024  23:20:42,0.000042,01/16/2024  23:20:42,0,01/16/2024  23:20:17,-1,01/16/2024  23:20:13,,01/16/2024  23:20:13,-2,No response,01/16/2024  23:20:28,Inactive,Active,0,
235,1/16/2024 23:23:33,Off Mode,14.9,22.2,0.0,01/16/2024  23:22:26,0.000044,01/16/2024  23:22:26,0,01/16/2024  23:22:00,-1,01/16/2024  23:21:56,,01/16/2024  23:21:56,-2,No response,01/16/2024  23:22:12,Inactive,Active,0,
236,1/16/2024 23:25:15,Off Mode,15.0,22.2,0.0,01/16/2024  23:24:09,0.000046,01/16/2024  23:24:09,0,01/16/2024  23:23:44,-1,01/16/2024  23:23:40,,01/16/2024  23:23:40,-2,No response,01/16/2024  23:23:55,Inactive,Active,0,
237,1/16/2024 23:26:59,Off Mode,15.1,22.2,0.0,01/16/2024  23:25:51,0.000045,01/16/2024  23:25:51,0,01/16/2024  23:25:26,-1,01/16/2024  23:25:23,,01/16/2024  23:25:23,-2,No response,01/16/2024  23:25:37,Inactive,Active,0,
238,1/16/2024 23:28:42,Off Mode,15.0,22.2,0.0,01/16/2024  23:27:35,0.000045,01/16/2024  23:27:35,0,01/16/2024  23:27:10,-1,01/16/2024  23:27:06,,01/16/2024  23:27:06,-2,No response,01/16/2024  23:27:21,Inactive,Active,0,
239,1/16/2024 23:30:25,Off Mode,14.9,22.2,0.0,01/16/2024  23:29:18,0.00005,01/16/2024  23:29:18,0,01/16/2024  23:28:53,-1,01/16/2024  23:28:49,,01/16/2024  23:28:49,-2,No response,01/16/2024  23:29:04,Inactive,Active,0,
240,1/16/2024 23:32:08,Off Mode,14.9,22.2,0.0,01/16/2024  23:31:01,0.000046,01/16/2024  23:31:01,0,01/16/2024  23:30:36,-1,01/16/2024  23:30:32,,01/16/2024  23:30:32,-2,No response,01/16/2024  23:30:47,Inactive,Active,0,
241,1/16/2024 23:33:51,Off Mode,15.1,22.2,0.0,01/16/2024  23:32:44,0.000043,01/16/2024  23:32:44,0,01/16/2024  23:32:19,-1,01/16/2024  23:32:15,,01/16/2024  23:32:15,-2,No response,01/16/2024  23:32:30,Inactive,Active,0,
242,1/16/2024 23:35:35,Off Mode,15.2,22.2,0.0,01/16/2024  23:34:27,0.000045,01/16/2024  23:34:27,0,01/16/2024  23:34:02,-1,01/16/2024  23:33:58,,01/16/2024  23:33:58,-2,No response,01/16/2024  23:34:13,Inactive,Active,0,
243,1/16/2024 23:37:17,Off Mode,15.0,22.1,0.0,01/16/2024  23:36:11,0.000048,01/16/2024  23:36:11,0,01/16/2024  23:35:46,-1,01/16/2024  23:35:42,,01/16/2024  23:35:42,-2,No response,01/16/2024  23:35:57,Inactive,Active,0,
244,1/16/2024 23:39:00,Off Mode,15.1,22.1,0.0,01/16/2024  23:37:53,0.000044,01/16/2024  23:37:53,0,01/16/2024  23:37:28,-1,01/16/2024  23:37:25,,01/16/2024  23:37:25,-2,No response,01/16/2024  23:37:39,Inactive,Active,0,
245,1/16/2024 23:40:43,Off Mode,15.2,22.1,0.0,01/16/2024  23:39:36,0.000043,01/16/2024  23:39:36,0,01/16/2024  23:39:11,-1,01/16/2024  23:39:07,,01/16/2024  23:39:07,-2,No response,01/16/2024  23:39:22,Inactive,Active,0,
246,1/16/2024 23:42:26,Off Mode,15.2,22.1,0.0,01/16/2024  23:41:19,0.000045,01/16/2024  23:41:19,0,01/16/2024  23:40:54,-1,01/16/2024  23:40:50,,01/16/2024  23:40:50,-2,No response,01/16/2024  23:41:05,Inactive,Active,0,
247,1/16/2024 23:44:09,Off Mode,15.3,22.1,0.0,01/16/2024  23:43:02,0.000047,01/16/2024  23:43:02,0,01/16/2024  23:42:37,-1,01/16/2024  23:42:33,,01/16/2024  23:42:33,-2,No response,01/16/2024  23:42:48,Inactive,Active,0,
248,1/16/2024 23:45:52,Off Mode,15.3,22.1,0.0,01/16/2024  23:44:45,0.000045,01/16/2024  23:44:45,0,01/16/2024  23:44:20,-1,01/16/2024  23:44:16,,01/16/2024  23:44:16,-2,No response,01/16/2024  23:44:31,Inactive,Active,0,
249,1/16/2024 23:47:35,Off Mode,15.2,22.1,0.0,01/16/2024  23:46:28,0.000043,01/16/2024  23:46:28,0,01/16/2024  23:46:03,-1,01/16/2024  23:45:59,,01/16/2024  23:45:59,-2,No response,01/16/2024  23:46:14,Inactive,Active,0,
250,1/16/2024 23:49:19,Off Mode,15.3,22.2,0.0,01/16/2024  23:48:11,0.000047,01/16/2024  23:48:11,0,01/16/2024  23:47:46,-1,01/16/2024  23:47:42,,01/16/2024  23:47:42,-2,No response,01/16/2024  23:47:57,Inactive,Active,0,
251,1/16/2024 23:51:01,Off Mode,15.5,22.2,0.0,01/16/2024  23:49:54,0.000047,01/16/2024  23:49:54,0,01/16/2024  23:49:29,-1,01/16/2024  23:49:26,,01/16/2024  23:49:26,-2,No response,01/16/2024  23:49:40,Inactive,Active,0,
252,1/16/2024 23:52:45,Off Mode,15.6,22.2,0.0,01/16/2024  23:51:38,0.000043,01/16/2024  23:51:38,0,01/16/2024  23:51:12,-1,01/16/2024  23:51:09,,01/16/2024  23:51:09,-2,No response,01/16/2024  23:51:24,Inactive,Active,0,
253,1/16/2024 23:54:27,Off Mode,15.5,22.1,0.0,01/16/2024  23:53:20,0.000041,01/16/2024  23:53:20,0,01/16/2024  23:52:56,-1,01/16/2024  23:52:52,,01/16/2024  23:52:52,-2,No response,01/16/2024  23:53:07,Inactive,Active,0,
254,1/16/2024 23:56:10,Off Mode,15.4,22.2,0.0,01/16/2024  23:55:03,0.000044,01/16/2024  23:55:03,0,01/16/2024  23:54:38,-1,01/16/2024  23:54:34,,01/16/2024  23:54:34,-2,No response,01/16/2024  23:54:49,Inactive,Active,0,
255,1/16/2024 23:57:53,Off Mode,15.4,22.2,0.0,01/16/2024  23:56:46,0.000045,01/16/2024  23:56:46,0,01/16/2024  23:56:21,-1,01/16/2024  23:56:17,,01/16/2024  23:56:18,-2,No response,01/16/2024  23:56:32,Inactive,Active,0,
256,1/16/2024 23:59:36,Off Mode,15.4,22.2,0.0,01/16/2024  23:58:29,0.000044,01/16/2024  23:58:29,0,01/16/2024  23:58:04,-1,01/16/2024  23:58:00,,01/16/2024  23:58:00,-2,No response,01/16/2024  23:58:15,Inactive,Active,0,
257,1/17/2024 00:01:19,Off Mode,15.4,22.1,0.0,01/17/2024  00:00:12,0.000045,01/17/2024  00:00:12,0,01/16/2024  23:59:47,-1,01/16/2024  23:59:43,,01/16/2024  23:59:43,-2,No response,01/16/2024  23:59:58,Inactive,Active,0,
258,1/17/2024 00:03:02,Off Mode,15.3,22.1,0.0,01/17/2024  00:01:55,0.000046,01/17/2024  00:01:55,0,01/17/2024  00:01:30,-1,01/17/2024  00:01:26,,01/17/2024  00:01:26,-2,No response,01/17/2024  00:01:41,Inactive,Active,0,
259,1/17/2024 00:04:45,Off Mode,15.5,22.2,0.0,01/17/2024  00:03:38,0.000046,01/17/2024  00:03:38,0,01/17/2024  00:03:13,-1,01/17/2024  00:03:09,,01/17/2024  00:03:09,-2,No response,01/17/2024  00:03:24,Inactive,Active,0,
260,1/17/2024 00:06:27,Off Mode,15.5,22.1,0.0,01/17/2024  00:05:20,0.000045,01/17/2024  00:05:20,0,01/17/2024  00:04:56,-1,01/17/2024  00:04:52,,01/17/2024  00:04:52,-2,No response,01/17/2024  00:05:06,Inactive,Active,0,
261,1/17/2024 00:08:10,Off Mode,15.3,22.1,0.0,01/17/2024  00:07:03,0.000045,01/17/2024  00:07:03,0,01/17/2024  00:06:38,-1,01/17/2024  00:06:34,,01/17/2024  00:06:35,-2,No response,01/17/2024  00:06:49,Inactive,Active,0,
262,1/17/2024 00:09:54,Off Mode,15.2,22.1,0.0,01/17/2024  00:08:47,0.000048,01/17/2024  00:08:47,0,01/17/2024  00:08:21,-1,01/17/2024  00:08:17,,01/17/2024  00:08:17,-2,No response,01/17/2024  00:08:33,Inactive,Active,0,
263,1/17/2024 00:11:36,Off Mode,15.3,22.1,0.0,01/17/2024  00:10:29,0.000048,01/17/2024  00:10:29,0,01/17/2024  00:10:04,-1,01/17/2024  00:10:01,,01/17/2024  00:10:01,-2,No response,01/17/2024  00:10:15,Inactive,Active,0,
264,1/17/2024 00:13:19,Off Mode,15.5,22.2,0.0,01/17/2024  00:12:12,0.000049,01/17/2024  00:12:12,0,01/17/2024  00:11:48,-1,01/17/2024  00:11:44,,01/17/2024  00:11:44,-2,No response,01/17/2024  00:11:58,Inactive,Active,0,
265,1/17/2024 00:15:02,Off Mode,15.5,22.2,0.0,01/17/2024  00:13:55,0.000047,01/17/2024  00:13:55,0,01/17/2024  00:13:30,-1,01/17/2024  00:13:26,,01/17/2024  00:13:26,-2,No response,01/17/2024  00:13:41,Inactive,Active,0,
266,1/17/2024 00:16:45,Off Mode,15.5,22.2,0.0,01/17/2024  00:15:38,0.000048,01/17/2024  00:15:38,0,01/17/2024  00:15:14,-1,01/17/2024  00:15:10,,01/17/2024  00:15:10,-2,No response,01/17/2024  00:15:25,Inactive,Active,0,
267,1/17/2024 00:18:29,Off Mode,15.5,22.2,0.0,01/17/2024  00:17:22,0.000045,01/17/2024  00:17:22,0,01/17/2024  00:16:56,-1,01/17/2024  00:16:53,,01/17/2024  00:16:53,-2,No response,01/17/2024  00:17:08,Inactive,Active,0,
268,1/17/2024 00:20:12,Off Mode,15.6,22.2,0.0,01/17/2024  00:19:05,0.000042,01/17/2024  00:19:05,0,01/17/2024  00:18:40,-1,01/17/2024  00:18:36,,01/17/2024  00:18:36,-2,No response,01/17/2024  00:18:51,Inactive,Active,0,
269,1/17/2024 00:21:55,Off Mode,15.6,22.2,0.0,01/17/2024  00:20:48,0.000048,01/17/2024  00:20:48,0,01/17/2024  00:20:23,-1,01/17/2024  00:20:19,,01/17/2024  00:20:19,-2,No response,01/17/2024  00:20:34,Inactive,Active,0,
270,1/17/2024 00:23:38,Off Mode,15.5,22.1,0.0,01/17/2024  00:22:31,0.000045,01/17/2024  00:22:31,0,01/17/2024  00:22:06,-1,01/17/2024  00:22:02,,01/17/2024  00:22:02,-2,No response,01/17/2024  00:22:17,Inactive,Active,0,
271,1/17/2024 00:25:21,Off Mode,15.6,22.1,0.0,01/17/2024  00:24:14,0.000041,01/17/2024  00:24:14,0,01/17/2024  00:23:49,-1,01/17/2024  00:23:45,,01/17/2024  00:23:45,-2,No response,01/17/2024  00:24:00,Inactive,Active,0,
272,1/17/2024 00:27:04,Off Mode,15.7,22.3,0.0,01/17/2024  00:25:57,0.000042,01/17/2024  00:25:57,0,01/17/2024  00:25:32,-1,01/17/2024  00:25:28,,01/17/2024  00:25:28,-2,No response,01/17/2024  00:25:43,Inactive,Active,0,
273,1/17/2024 00:28:47,Off Mode,15.7,22.3,0.0,01/17/2024  00:27:40,0.000042,01/17/2024  00:27:40,0,01/17/2024  00:27:15,-1,01/17/2024  00:27:11,,01/17/2024  00:27:11,-2,No response,01/17/2024  00:27:26,Inactive,Active,0,
274,1/17/2024 00:30:30,Off Mode,15.7,22.4,0.0,01/17/2024  00:29:23,0.000048,01/17/2024  00:29:23,0,01/17/2024  00:28:58,-1,01/17/2024  00:28:54,,01/17/2024  00:28:54,-2,No response,01/17/2024  00:29:09,Inactive,Active,0,
275,1/17/2024 00:32:13,Off Mode,16.1,22.4,0.0,01/17/2024  00:31:06,0.000045,01/17/2024  00:31:06,0,01/17/2024  00:30:41,-1,01/17/2024  00:30:37,,01/17/2024  00:30:37,-2,No response,01/17/2024  00:30:52,Inactive,Active,0,
276,1/17/2024 00:33:56,Off Mode,16.7,22.4,0.0,01/17/2024  00:32:49,0.000047,01/17/2024  00:32:49,0,01/17/2024  00:32:24,-1,01/17/2024  00:32:20,,01/17/2024  00:32:20,-2,No response,01/17/2024  00:32:35,Inactive,Active,0,
277,1/17/2024 00:35:39,Off Mode,17.3,22.4,0.0,01/17/2024  00:34:32,0.000044,01/17/2024  00:34:32,0,01/17/2024  00:34:07,-1,01/17/2024  00:34:03,,01/17/2024  00:34:03,-2,No response,01/17/2024  00:34:18,Inactive,Active,0,
278,1/17/2024 00:37:23,Off Mode,17.8,22.4,0.0,01/17/2024  00:36:16,0.000049,01/17/2024  00:36:16,0,01/17/2024  00:35:51,-1,01/17/2024  00:35:47,,01/17/2024  00:35:47,-2,No response,01/17/2024  00:36:02,Inactive,Active,0,
279,1/17/2024 00:39:06,Off Mode,18.5,22.5,0.0,01/17/2024  00:37:59,0.000049,01/17/2024  00:37:59,0,01/17/2024  00:37:34,-1,01/17/2024  00:37:30,,01/17/2024  00:37:30,-2,No response,01/17/2024  00:37:45,Inactive,Active,0,
280,1/17/2024 00:40:49,Off Mode,19.4,22.5,0.0,01/17/2024  00:39:42,0.000046,01/17/2024  00:39:42,0,01/17/2024  00:39:17,-1,01/17/2024  00:39:13,,01/17/2024  00:39:13,-2,No response,01/17/2024  00:39:28,Inactive,Active,0,
281,1/17/2024 00:42:31,Off Mode,20.4,22.5,0.0,01/17/2024  00:41:25,0.000047,01/17/2024  00:41:25,0,01/17/2024  00:41:00,-1,01/17/2024  00:40:56,,01/17/2024  00:40:56,-2,No response,01/17/2024  00:41:11,Inactive,Active,0,
282,1/17/2024 00:44:14,Off Mode,21.4,22.5,0.0,01/17/2024  00:43:07,0.000045,01/17/2024  00:43:07,0,01/17/2024  00:42:43,-1,01/17/2024  00:42:39,,01/17/2024  00:42:39,-2,No response,01/17/2024  00:42:53,Inactive,Active,0,
283,1/17/2024 00:45:58,Off Mode,22.0,22.5,0.0,01/17/2024  00:44:50,0.000049,01/17/2024  00:44:50,0,01/17/2024  00:44:25,-1,01/17/2024  00:44:22,,01/17/2024  00:44:22,-2,No response,01/17/2024  00:44:36,Inactive,Active,0,
284,1/17/2024 00:47:41,Off Mode,22.6,22.6,0.0,01/17/2024  00:46:34,0.000048,01/17/2024  00:46:34,0,01/17/2024  00:46:09,-1,01/17/2024  00:46:05,,01/17/2024  00:46:05,-2,No response,01/17/2024  00:46:20,Inactive,Active,0,
285,1/17/2024 00:49:24,Off Mode,23.2,22.6,0.0,01/17/2024  00:48:17,0.000048,01/17/2024  00:48:17,0,01/17/2024  00:47:52,-1,01/17/2024  00:47:48,,01/17/2024  00:47:48,-2,No response,01/17/2024  00:48:03,Inactive,Active,0,
