,Hardware ID: ,2 0 6 9 0 1 0 7 1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
No:,Date & Time , DUT Mode , Humidity , Temperature , Voltage , Voltage_PCB, Current , Dimming , LightON , LightOFF , Y_Touch , X_Touch , Left Temp , Right Temp , Temp PCB , Mode Max , Current Max ,
572,10/16/2023 23:26,Sleep,28.1,24.4,12.5, NA ,3.65E-05,0,0,0,0,0,0,0,0,OFF ,0,
573,10/16/2023 23:27,Sleep,28.1,24.4,12.5, NA ,3.82E-05,0,0,0,0,0,0,0,0,OFF ,0,
574,10/16/2023 23:27,Sleep,28,24.4,12.5, NA ,3.62E-05,0,0,0,0,0,0,0,0,OFF ,0,
575,10/16/2023 23:28,Sleep,28,24.4,12.5, NA ,3.66E-05,0,0,0,0,0,0,0,0,OFF ,0,
576,10/16/2023 23:29,Sleep,28,24.4,12.5, NA ,3.65E-05,0,0,0,0,0,0,0,0,OFF ,0,
577,10/16/2023 23:30,Sleep,28,24.4,12.5, NA ,3.55E-05,0,0,0,0,0,0,0,0,OFF ,0,
578,10/16/2023 23:31,Sleep,28.1,24.4,12.5, NA ,3.64E-05,0,0,0,0,0,0,0,0,OFF ,0,
579,10/16/2023 23:32,Sleep,28.2,24.4,12.5, NA ,3.51E-05,0,0,0,0,0,0,0,0,OFF ,0,
580,10/16/2023 23:32,Sleep,28.2,24.4,12.5, NA ,3.50E-05,0,0,0,0,0,0,0,0,OFF ,0,
581,10/16/2023 23:33,Sleep,28.2,24.3,12.5, NA ,3.52E-05,0,0,0,0,0,0,0,0,OFF ,0,
582,10/16/2023 23:34,Sleep,28.2,24.3,12.5, NA ,3.59E-05,0,0,0,0,0,0,0,0,OFF ,0,
583,10/16/2023 23:35,Sleep,28.2,24.3,12.5, NA ,0.000035435,0,0,0,0,0,0,0,0,OFF ,0,
584,10/16/2023 23:36,Sleep,28.2,24.3,12.5, NA ,3.56E-05,0,0,0,0,0,0,0,0,OFF ,0,
585,10/16/2023 23:37,Sleep,28.2,24.3,12.5, NA ,3.61E-05,0,0,0,0,0,0,0,0,OFF ,0,
586,10/16/2023 23:37,Sleep,28.2,24.2,12.5, NA ,3.55E-05,0,0,0,0,0,0,0,0,OFF ,0,
587,10/16/2023 23:38,Sleep,28.4,24.1,12.5, NA ,3.55E-05,0,0,0,0,0,0,0,0,OFF ,0,
588,10/16/2023 23:39,Sleep,28.4,24.1,12.5, NA ,3.50E-05,0,0,0,0,0,0,0,0,OFF ,0,
589,10/16/2023 23:40,Sleep,28.4,24.1,12.5, NA ,3.49E-05,0,0,0,0,0,0,0,0,OFF ,0,
590,10/16/2023 23:41,Sleep,28.5,24,12.5, NA ,3.49E-05,0,0,0,0,0,0,0,0,OFF ,0,
591,10/16/2023 23:41,Sleep,28.5,23.9,12.5, NA ,3.40E-05,0,0,0,0,0,0,0,0,OFF ,0,
592,10/16/2023 23:42,Sleep,28.7,23.8,12.5, NA ,3.49E-05,0,0,0,0,0,0,0,0,OFF ,0,
593,10/16/2023 23:43,Sleep,28.8,23.8,12.5, NA ,3.46E-05,0,0,0,0,0,0,0,0,OFF ,0,
594,10/16/2023 23:44,Sleep,28.8,23.8,12.5, NA ,3.49E-05,0,0,0,0,0,0,0,0,OFF ,0,
595,10/16/2023 23:45,Sleep,28.8,23.8,12.5, NA ,3.57E-05,0,0,0,0,0,0,0,0,OFF ,0,
596,10/16/2023 23:46,Sleep,28.9,23.7,12.5, NA ,3.54E-05,0,0,0,0,0,0,0,0,OFF ,0,
597,10/16/2023 23:46,Sleep,28.9,23.7,12.5, NA ,3.53E-05,0,0,0,0,0,0,0,0,OFF ,0,
598,10/16/2023 23:47,Sleep,28.9,23.6,12.5, NA ,3.55E-05,0,0,0,0,0,0,0,0,OFF ,0,
599,10/16/2023 23:48,Sleep,29,23.6,12.5, NA ,3.60E-05,0,0,0,0,0,0,0,0,OFF ,0,
600,10/16/2023 23:49,Sleep,29,23.6,12.5, NA ,0.000038618,0,0,0,0,0,0,0,0,OFF ,0,
601,10/16/2023 23:50,Sleep,29.1,23.5,12.5, NA ,3.73E-05,0,0,0,0,0,0,0,0,OFF ,0,
602,10/16/2023 23:51,Sleep,29.1,23.5,12.5, NA ,4.25E-05,0,0,0,0,0,0,0,0,OFF ,0,
603,10/16/2023 23:51,Sleep,29.1,23.5,12.5, NA ,3.92E-05,0,0,0,0,0,0,0,0,OFF ,0,
604,10/16/2023 23:52,Sleep,29.1,23.5,12.5, NA ,3.79E-05,0,0,0,0,0,0,0,0,OFF ,0,
605,10/16/2023 23:53,Sleep,29.1,23.5,12.5, NA ,3.86E-05,0,0,0,0,0,0,0,0,OFF ,0,
606,10/16/2023 23:54,Sleep,29.3,23.4,12.5, NA ,3.72E-05,0,0,0,0,0,0,0,0,OFF ,0,
607,10/16/2023 23:55,Sleep,29.3,23.4,12.5, NA ,3.75E-05,0,0,0,0,0,0,0,0,OFF ,0,
608,10/16/2023 23:56,Sleep,29.3,23.3,12.5, NA ,4.93E-05,0,0,0,0,0,0,0,0,OFF ,0,
609,10/16/2023 23:56,Sleep,29.3,23.3,12.5, NA ,5.02E-05,0,0,0,0,0,0,0,0,OFF ,0,
610,10/16/2023 23:57,Sleep,29.3,23.3,12.5, NA ,4.74E-05,0,0,0,0,0,0,0,0,OFF ,0,
611,10/16/2023 23:58,Sleep,29.4,23.2,12.5, NA ,5.89E-05,0,0,0,0,0,0,0,0,OFF ,0,
612,10/16/2023 23:59,Sleep,29.4,23.3,12.5, NA ,5.89E-05,0,0,0,0,0,0,0,0,OFF ,0,
613,10/17/2023 0:00,Sleep,29.4,23.2,12.5, NA ,4.68E-05,0,0,0,0,0,0,0,0,OFF ,0,
614,10/17/2023 0:00,Sleep,29.5,23.2,12.5, NA ,5.63E-05,0,0,0,0,0,0,0,0,OFF ,0,
615,10/17/2023 0:01,Sleep,29.4,23.2,12.5, NA ,4.78E-05,0,0,0,0,0,0,0,0,OFF ,0,
616,10/17/2023 0:02,Sleep,29.5,23.1,12.5, NA ,4.98E-05,0,0,0,0,0,0,0,0,OFF ,0,
617,10/17/2023 0:03,Sleep,29.5,23.2,12.5, NA ,4.74E-05,0,0,0,0,0,0,0,0,OFF ,0,
618,10/17/2023 0:04,Sleep,29.4,23.2,12.5, NA ,5.31E-05,0,0,0,0,0,0,0,0,OFF ,0,
619,10/17/2023 0:05,Sleep,29.6,23.1,12.5, NA ,5.36E-05,0,0,0,0,0,0,0,0,OFF ,0,
620,10/17/2023 0:05,Sleep,29.6,23.1,12.5, NA ,0.000044554,0,0,0,0,0,0,0,0,OFF ,0,
621,10/17/2023 0:06,Sleep,29.6,23.1,12.5, NA ,4.42E-05,0,0,0,0,0,0,0,0,OFF ,0,
622,10/17/2023 0:07,Sleep,29.6,23.1,12.5, NA ,4.17E-05,0,0,0,0,0,0,0,0,OFF ,0,
623,10/17/2023 0:08,Sleep,29.7,23.1,12.5, NA ,4.25E-05,0,0,0,0,0,0,0,0,OFF ,0,
624,10/17/2023 0:09,Sleep,29.7,23,12.5, NA ,4.14E-05,0,0,0,0,0,0,0,0,OFF ,0,
625,10/17/2023 0:10,Sleep,29.7,23,12.5, NA ,3.89E-05,0,0,0,0,0,0,0,0,OFF ,0,
626,10/17/2023 0:10,Sleep,29.7,23,12.5, NA ,4.14E-05,0,0,0,0,0,0,0,0,OFF ,0,
627,10/17/2023 0:11,Sleep,29.7,23,12.5, NA ,3.95E-05,0,0,0,0,0,0,0,0,OFF ,0,
628,10/17/2023 0:12,Sleep,29.7,23,12.5, NA ,3.93E-05,0,0,0,0,0,0,0,0,OFF ,0,
629,10/17/2023 0:13,Sleep,29.7,23,12.5, NA ,3.87E-05,0,0,0,0,0,0,0,0,OFF ,0,
630,10/17/2023 0:14,Sleep,29.7,23,12.5, NA ,3.94E-05,0,0,0,0,0,0,0,0,OFF ,0,
631,10/17/2023 0:14,Sleep,29.7,23,12.5, NA ,3.97E-05,0,0,0,0,0,0,0,0,OFF ,0,
632,10/17/2023 0:15,Sleep,29.7,23,12.5, NA ,4.12E-05,0,0,0,0,0,0,0,0,OFF ,0,
633,10/17/2023 0:16,Sleep,29.6,23,12.5, NA ,4.52E-05,0,0,0,0,0,0,0,0,OFF ,0,
634,10/17/2023 0:17,Sleep,29.6,23,12.5, NA ,4.63E-05,0,0,0,0,0,0,0,0,OFF ,0,
635,10/17/2023 0:18,Sleep,29.6,23.1,12.5, NA ,4.60E-05,0,0,0,0,0,0,0,0,OFF ,0,
636,10/17/2023 0:19,Sleep,29.5,23.1,12.5, NA ,4.93E-05,0,0,0,0,0,0,0,0,OFF ,0,
637,10/17/2023 0:19,Sleep,29.4,23.1,12.5, NA ,4.61E-05,0,0,0,0,0,0,0,0,OFF ,0,
638,10/17/2023 0:20,Sleep,29.4,23.2,12.5, NA ,4.93E-05,0,0,0,0,0,0,0,0,OFF ,0,
639,10/17/2023 0:21,Sleep,29.3,23.2,12.5, NA ,4.87E-05,0,0,0,0,0,0,0,0,OFF ,0,
640,10/17/2023 0:22,Sleep,29.3,23.2,12.5, NA ,4.68E-05,0,0,0,0,0,0,0,0,OFF ,0,
641,10/17/2023 0:23,Sleep,29.2,23.3,12.5, NA ,4.87E-05,0,0,0,0,0,0,0,0,OFF ,0,
642,10/17/2023 0:24,Sleep,29.2,23.3,12.5, NA ,4.55E-05,0,0,0,0,0,0,0,0,OFF ,0,
643,10/17/2023 0:24,Sleep,29.2,23.3,12.5, NA ,4.71E-05,0,0,0,0,0,0,0,0,OFF ,0,
644,10/17/2023 0:25,Sleep,29.1,23.4,12.5, NA ,4.82E-05,0,0,0,0,0,0,0,0,OFF ,0,
645,10/17/2023 0:26,Sleep,29,23.4,12.5, NA ,4.40E-05,0,0,0,0,0,0,0,0,OFF ,0,
646,10/17/2023 0:27,Sleep,29,23.4,12.5, NA ,4.70E-05,0,0,0,0,0,0,0,0,OFF ,0,
647,10/17/2023 0:28,Sleep,29,23.4,12.5, NA ,0.000043969,0,0,0,0,0,0,0,0,OFF ,0,
648,10/17/2023 0:29,Sleep,28.9,23.5,12.5, NA ,4.44E-05,0,0,0,0,0,0,0,0,OFF ,0,
649,10/17/2023 0:29,Sleep,29,23.5,12.5, NA ,4.44E-05,0,0,0,0,0,0,0,0,OFF ,0,
650,10/17/2023 0:30,Sleep,28.9,23.5,12.5, NA ,4.21E-05,0,0,0,0,0,0,0,0,OFF ,0,
651,10/17/2023 0:31,Sleep,28.9,23.6,12.5, NA ,4.22E-05,0,0,0,0,0,0,0,0,OFF ,0,
652,10/17/2023 0:32,Sleep,28.9,23.6,12.5, NA ,4.34E-05,0,0,0,0,0,0,0,0,OFF ,0,
653,10/17/2023 0:33,Sleep,28.8,23.6,12.5, NA ,4.38E-05,0,0,0,0,0,0,0,0,OFF ,0,
654,10/17/2023 0:33,Sleep,28.7,23.6,12.5, NA ,4.38E-05,0,0,0,0,0,0,0,0,OFF ,0,
655,10/17/2023 0:34,Sleep,28.7,23.6,12.5, NA ,4.66E-05,0,0,0,0,0,0,0,0,OFF ,0,
656,10/17/2023 0:35,Sleep,28.7,23.6,12.5, NA ,4.67E-05,0,0,0,0,0,0,0,0,OFF ,0,
657,10/17/2023 0:36,Sleep,28.7,23.6,12.5, NA ,4.78E-05,0,0,0,0,0,0,0,0,OFF ,0,
658,10/17/2023 0:37,Sleep,28.8,23.6,12.5, NA ,4.79E-05,0,0,0,0,0,0,0,0,OFF ,0,
659,10/17/2023 0:38,Sleep,28.8,23.7,12.5, NA ,4.73E-05,0,0,0,0,0,0,0,0,OFF ,0,
660,10/17/2023 0:38,Sleep,28.8,23.7,12.5, NA ,5.11E-05,0,0,0,0,0,0,0,0,OFF ,0,
661,10/17/2023 0:39,Sleep,28.7,23.7,12.5, NA ,0.000050619,0,0,0,0,0,0,0,0,OFF ,0,
662,10/17/2023 0:40,Sleep,28.6,23.7,12.5, NA ,4.76E-05,0,0,0,0,0,0,0,0,OFF ,0,
663,10/17/2023 0:41,Sleep,28.6,23.7,12.5, NA ,5.14E-05,0,0,0,0,0,0,0,0,OFF ,0,
664,10/17/2023 0:42,Sleep,28.5,23.7,12.5, NA ,5.08E-05,0,0,0,0,0,0,0,0,OFF ,0,
665,10/17/2023 0:43,Sleep,28.6,23.8,12.5, NA ,4.79E-05,0,0,0,0,0,0,0,0,OFF ,0,
666,10/17/2023 0:43,Sleep,28.6,23.7,12.5, NA ,4.98E-05,0,0,0,0,0,0,0,0,OFF ,0,
667,10/17/2023 0:44,Sleep,28.6,23.8,12.5, NA ,4.92E-05,0,0,0,0,0,0,0,0,OFF ,0,
668,10/17/2023 0:45,Sleep,28.5,23.7,12.5, NA ,4.19E-05,0,0,0,0,0,0,0,0,OFF ,0,
669,10/17/2023 0:46,Sleep,28.5,23.8,12.5, NA ,3.86E-05,0,0,0,0,0,0,0,0,OFF ,0,
670,10/17/2023 0:47,Sleep,28.5,23.8,12.5, NA ,4.23E-05,0,0,0,0,0,0,0,0,OFF ,0,
671,10/17/2023 0:47,Sleep,28.6,23.8,12.5, NA ,0.000040502,0,0,0,0,0,0,0,0,OFF ,0,
672,10/17/2023 0:48,Sleep,28.5,23.8,12.5, NA ,3.95E-05,0,0,0,0,0,0,0,0,OFF ,0,
673,10/17/2023 0:49,Sleep,28.6,23.8,12.5, NA ,0.000037861,0,0,0,0,0,0,0,0,OFF ,0,
674,10/17/2023 0:50,Sleep,28.5,23.8,12.5, NA ,4.22E-05,0,0,0,0,0,0,0,0,OFF ,0,
675,10/17/2023 0:51,Sleep,28.5,23.8,12.5, NA ,3.98E-05,0,0,0,0,0,0,0,0,OFF ,0,
676,10/17/2023 0:52,Sleep,28.5,23.8,12.5, NA ,4.21E-05,0,0,0,0,0,0,0,0,OFF ,0,
677,10/17/2023 0:52,Sleep,28.5,23.8,12.5, NA ,4.01E-05,0,0,0,0,0,0,0,0,OFF ,0,
678,10/17/2023 0:53,Sleep,28.4,23.8,12.5, NA ,3.98E-05,0,0,0,0,0,0,0,0,OFF ,0,
679,10/17/2023 0:54,Sleep,28.4,23.8,12.5, NA ,3.97E-05,0,0,0,0,0,0,0,0,OFF ,0,
680,10/17/2023 0:55,Sleep,28.3,23.8,12.5, NA ,3.93E-05,0,0,0,0,0,0,0,0,OFF ,0,
681,10/17/2023 0:56,Sleep,28.3,23.8,12.5, NA ,4.23E-05,0,0,0,0,0,0,0,0,OFF ,0,
682,10/17/2023 0:57,Sleep,28.3,23.8,12.5, NA ,0.000039917,0,0,0,0,0,0,0,0,OFF ,0,
683,10/17/2023 0:57,Sleep,28.4,23.9,12.5, NA ,0.000040459,0,0,0,0,0,0,0,0,OFF ,0,
684,10/17/2023 0:58,Sleep,28.4,23.8,12.5, NA ,4.00E-05,0,0,0,0,0,0,0,0,OFF ,0,
685,10/17/2023 0:59,Sleep,28.3,23.8,12.5, NA ,4.13E-05,0,0,0,0,0,0,0,0,OFF ,0,
686,10/17/2023 1:00,Sleep,28.4,23.8,12.5, NA ,4.34E-05,0,0,0,0,0,0,0,0,OFF ,0,
687,10/17/2023 1:01,Sleep,28.3,23.8,12.5, NA ,4.29E-05,0,0,0,0,0,0,0,0,OFF ,0,
688,10/17/2023 1:02,Sleep,28.6,23.8,12.5, NA ,4.25E-05,0,0,0,0,0,0,0,0,OFF ,0,
689,10/17/2023 1:02,Sleep,28.4,23.8,12.5, NA ,4.31E-05,0,0,0,0,0,0,0,0,OFF ,0,
690,10/17/2023 1:03,Sleep,28.3,23.9,12.5, NA ,0.000043384,0,0,0,0,0,0,0,0,OFF ,0,
691,10/17/2023 1:04,Sleep,28.3,23.9,12.5, NA ,4.19E-05,0,0,0,0,0,0,0,0,OFF ,0,
692,10/17/2023 1:05,Sleep,28.2,23.9,12.5, NA ,4.19E-05,0,0,0,0,0,0,0,0,OFF ,0,
693,10/17/2023 1:06,Sleep,28.3,23.9,12.5, NA ,0.000042128,0,0,0,0,0,0,0,0,OFF ,0,
694,10/17/2023 1:06,Sleep,28.2,23.9,12.5, NA ,4.34E-05,0,0,0,0,0,0,0,0,OFF ,0,
695,10/17/2023 1:07,Sleep,28.1,23.9,12.5, NA ,4.45E-05,0,0,0,0,0,0,0,0,OFF ,0,
696,10/17/2023 1:08,Sleep,28.1,23.9,12.5, NA ,4.68E-05,0,0,0,0,0,0,0,0,OFF ,0,
697,10/17/2023 1:09,Sleep,28.1,23.9,12.5, NA ,4.48E-05,0,0,0,0,0,0,0,0,OFF ,0,
698,10/17/2023 1:10,Sleep,28.1,23.9,12.5, NA ,0.000047023,0,0,0,0,0,0,0,0,OFF ,0,
699,10/17/2023 1:11,Sleep,28.1,23.9,12.5, NA ,4.85E-05,0,0,0,0,0,0,0,0,OFF ,0,
700,10/17/2023 1:11,Sleep,28.1,23.9,12.5, NA ,4.61E-05,0,0,0,0,0,0,0,0,OFF ,0,
701,10/17/2023 1:12,Sleep,28.1,23.9,12.5, NA ,4.73E-05,0,0,0,0,0,0,0,0,OFF ,0,
702,10/17/2023 1:13,Sleep,28.1,23.9,12.5, NA ,0.000046395,0,0,0,0,0,0,0,0,OFF ,0,
703,10/17/2023 1:14,Sleep,28.1,23.9,12.5, NA ,0.000047694,0,0,0,0,0,0,0,0,OFF ,0,
704,10/17/2023 1:15,Sleep,28.1,23.9,12.5, NA ,4.85E-05,0,0,0,0,0,0,0,0,OFF ,0,
705,10/17/2023 1:16,Sleep,28,23.9,12.5, NA ,4.64E-05,0,0,0,0,0,0,0,0,OFF ,0,
706,10/17/2023 1:16,Sleep,28,23.9,12.5, NA ,4.69E-05,0,0,0,0,0,0,0,0,OFF ,0,
707,10/17/2023 1:17,Sleep,28,23.9,12.5, NA ,4.78E-05,0,0,0,0,0,0,0,0,OFF ,0,
708,10/17/2023 1:18,Sleep,27.9,23.9,12.5, NA ,3.93E-05,0,0,0,0,0,0,0,0,OFF ,0,
709,10/17/2023 1:19,Sleep,27.9,23.9,12.5, NA ,4.86E-05,0,0,0,0,0,0,0,0,OFF ,0,
710,10/17/2023 1:20,Sleep,27.9,23.9,12.5, NA ,4.56E-05,0,0,0,0,0,0,0,0,OFF ,0,
711,10/17/2023 1:20,Sleep,27.9,23.9,12.5, NA ,4.46E-05,0,0,0,0,0,0,0,0,OFF ,0,
712,10/17/2023 1:21,Sleep,27.9,23.9,12.5, NA ,4.42E-05,0,0,0,0,0,0,0,0,OFF ,0,
713,10/17/2023 1:22,Sleep,27.9,23.9,12.5, NA ,4.36E-05,0,0,0,0,0,0,0,0,OFF ,0,
714,10/17/2023 1:23,Sleep,27.9,23.9,12.5, NA ,4.48E-05,0,0,0,0,0,0,0,0,OFF ,0,
715,10/17/2023 1:24,Sleep,27.9,24,12.5, NA ,4.57E-05,0,0,0,0,0,0,0,0,OFF ,0,
716,10/17/2023 1:25,Sleep,27.9,23.9,12.5, NA ,4.49E-05,0,0,0,0,0,0,0,0,OFF ,0,
717,10/17/2023 1:25,Sleep,27.9,24,12.5, NA ,4.51E-05,0,0,0,0,0,0,0,0,OFF ,0,
718,10/17/2023 1:26,Sleep,27.9,24,12.5, NA ,4.71E-05,0,0,0,0,0,0,0,0,OFF ,0,
719,10/17/2023 1:27,Sleep,27.9,24,12.5, NA ,4.67E-05,0,0,0,0,0,0,0,0,OFF ,0,
720,10/17/2023 1:28,Sleep,27.9,24,12.5, NA ,5.08E-05,0,0,0,0,0,0,0,0,OFF ,0,
721,10/17/2023 1:29,Sleep,27.9,24,12.5, NA ,4.91E-05,0,0,0,0,0,0,0,0,OFF ,0,
722,10/17/2023 1:30,Sleep,27.8,24,12.5, NA ,0.000041715,0,0,0,0,0,0,0,0,OFF ,0,
723,10/17/2023 1:30,Sleep,27.9,24,12.5, NA ,4.17E-05,0,0,0,0,0,0,0,0,OFF ,0,
724,10/17/2023 1:31,Sleep,27.8,24,12.5, NA ,4.19E-05,0,0,0,0,0,0,0,0,OFF ,0,
725,10/17/2023 1:32,Sleep,27.8,24,12.5, NA ,4.17E-05,0,0,0,0,0,0,0,0,OFF ,0,
726,10/17/2023 1:33,Sleep,27.8,24,12.5, NA ,4.13E-05,0,0,0,0,0,0,0,0,OFF ,0,
727,10/17/2023 1:34,Sleep,27.8,24,12.5, NA ,4.21E-05,0,0,0,0,0,0,0,0,OFF ,0,
728,10/17/2023 1:35,Sleep,27.8,24,12.5, NA ,0.000042214,0,0,0,0,0,0,0,0,OFF ,0,
729,10/17/2023 1:35,Sleep,27.7,24,12.5, NA ,4.42E-05,0,0,0,0,0,0,0,0,OFF ,0,
730,10/17/2023 1:36,Sleep,27.7,24,12.5, NA ,0.000044726,0,0,0,0,0,0,0,0,OFF ,0,
731,10/17/2023 1:37,Sleep,27.7,24,12.5, NA ,4.37E-05,0,0,0,0,0,0,0,0,OFF ,0,
732,10/17/2023 1:38,Sleep,27.7,24,12.5, NA ,4.49E-05,0,0,0,0,0,0,0,0,OFF ,0,
733,10/17/2023 1:39,Sleep,27.7,24,12.5, NA ,4.38E-05,0,0,0,0,0,0,0,0,OFF ,0,
734,10/17/2023 1:39,Sleep,27.7,24,12.5, NA ,4.22E-05,0,0,0,0,0,0,0,0,OFF ,0,
735,10/17/2023 1:40,Sleep,27.7,24,12.5, NA ,4.23E-05,0,0,0,0,0,0,0,0,OFF ,0,
736,10/17/2023 1:41,Sleep,27.7,24,12.5, NA ,4.41E-05,0,0,0,0,0,0,0,0,OFF ,0,
737,10/17/2023 1:42,Sleep,27.7,24,12.5, NA ,4.30E-05,0,0,0,0,0,0,0,0,OFF ,0,
738,10/17/2023 1:43,Sleep,27.7,24,12.5, NA ,4.47E-05,0,0,0,0,0,0,0,0,OFF ,0,
739,10/17/2023 1:44,Sleep,27.6,24,12.5, NA ,4.22E-05,0,0,0,0,0,0,0,0,OFF ,0,
740,10/17/2023 1:44,Sleep,27.7,24,12.5, NA ,4.14E-05,0,0,0,0,0,0,0,0,OFF ,0,
741,10/17/2023 1:45,Sleep,27.7,24,12.5, NA ,3.98E-05,0,0,0,0,0,0,0,0,OFF ,0,
742,10/17/2023 1:46,Sleep,27.7,24.1,12.5, NA ,4.01E-05,0,0,0,0,0,0,0,0,OFF ,0,
743,10/17/2023 1:47,Sleep,27.7,24,12.5, NA ,4.07E-05,0,0,0,0,0,0,0,0,OFF ,0,
744,10/17/2023 1:48,Sleep,27.6,24,12.5, NA ,3.99E-05,0,0,0,0,0,0,0,0,OFF ,0,
745,10/17/2023 1:49,Sleep,27.6,24,12.5, NA ,4.09E-05,0,0,0,0,0,0,0,0,OFF ,0,
746,10/17/2023 1:49,Sleep,27.7,24,12.5, NA ,4.07E-05,0,0,0,0,0,0,0,0,OFF ,0,
747,10/17/2023 1:50,Sleep,27.7,24,12.5, NA ,4.47E-05,0,0,0,0,0,0,0,0,OFF ,0,
748,10/17/2023 1:51,Sleep,27.8,24.1,12.5, NA ,4.18E-05,0,0,0,0,0,0,0,0,OFF ,0,
749,10/17/2023 1:52,Sleep,27.7,24,12.5, NA ,4.42E-05,0,0,0,0,0,0,0,0,OFF ,0,
750,10/17/2023 1:53,Sleep,27.7,24.1,12.5, NA ,4.30E-05,0,0,0,0,0,0,0,0,OFF ,0,
751,10/17/2023 1:53,Sleep,27.7,24,12.5, NA ,4.21E-05,0,0,0,0,0,0,0,0,OFF ,0,
752,10/17/2023 1:54,Sleep,27.6,24,12.5, NA ,4.30E-05,0,0,0,0,0,0,0,0,OFF ,0,
753,10/17/2023 1:55,Sleep,27.6,24,12.5, NA ,4.25E-05,0,0,0,0,0,0,0,0,OFF ,0,
754,10/17/2023 1:56,Sleep,27.6,24.1,12.5, NA ,4.20E-05,0,0,0,0,0,0,0,0,OFF ,0,
755,10/17/2023 1:57,Sleep,27.6,24.1,12.5, NA ,4.06E-05,0,0,0,0,0,0,0,0,OFF ,0,
756,10/17/2023 1:58,Sleep,27.6,24.1,12.5, NA ,4.01E-05,0,0,0,0,0,0,0,0,OFF ,0,
757,10/17/2023 1:58,Sleep,27.6,24.1,12.5, NA ,0.000040502,0,0,0,0,0,0,0,0,OFF ,0,
758,10/17/2023 1:59,Sleep,27.6,24.1,12.5, NA ,4.06E-05,0,0,0,0,0,0,0,0,OFF ,0,
759,10/17/2023 2:00,Sleep,27.7,24.1,12.5, NA ,4.03E-05,0,0,0,0,0,0,0,0,OFF ,0,
760,10/17/2023 2:01,Sleep,27.6,24.1,12.5, NA ,0.000039246,0,0,0,0,0,0,0,0,OFF ,0,
761,10/17/2023 2:02,Sleep,27.6,24.1,12.5, NA ,3.91E-05,0,0,0,0,0,0,0,0,OFF ,0,
762,10/17/2023 2:03,Sleep,27.6,24.1,12.5, NA ,3.89E-05,0,0,0,0,0,0,0,0,OFF ,0,
763,10/17/2023 2:03,Sleep,27.6,24.1,12.5, NA ,0.000039203,0,0,0,0,0,0,0,0,OFF ,0,
764,10/17/2023 2:04,Sleep,27.6,24.1,12.5, NA ,3.88E-05,0,0,0,0,0,0,0,0,OFF ,0,
765,10/17/2023 2:05,Sleep,27.6,24.1,12.5, NA ,3.70E-05,0,0,0,0,0,0,0,0,OFF ,0,
766,10/17/2023 2:06,Sleep,27.6,24.1,12.5, NA ,3.81E-05,0,0,0,0,0,0,0,0,OFF ,0,
767,10/17/2023 2:07,Sleep,27.5,24.1,12.5, NA ,3.89E-05,0,0,0,0,0,0,0,0,OFF ,0,
768,10/17/2023 2:08,Sleep,27.6,24.1,12.5, NA ,3.82E-05,0,0,0,0,0,0,0,0,OFF ,0,
769,10/17/2023 2:08,Sleep,27.5,24.1,12.5, NA ,3.79E-05,0,0,0,0,0,0,0,0,OFF ,0,
770,10/17/2023 2:09,Sleep,27.5,24.1,12.5, NA ,3.77E-05,0,0,0,0,0,0,0,0,OFF ,0,
771,10/17/2023 2:10,Sleep,27.5,24.1,12.5, NA ,3.78E-05,0,0,0,0,0,0,0,0,OFF ,0,
772,10/17/2023 2:11,Sleep,27.5,24.1,12.5, NA ,3.79E-05,0,0,0,0,0,0,0,0,OFF ,0,
773,10/17/2023 2:12,Sleep,27.6,24.1,12.5, NA ,3.82E-05,0,0,0,0,0,0,0,0,OFF ,0,
774,10/17/2023 2:12,Sleep,27.6,24.1,12.5, NA ,3.84E-05,0,0,0,0,0,0,0,0,OFF ,0,
775,10/17/2023 2:13,Sleep,27.6,24.1,12.5, NA ,3.81E-05,0,0,0,0,0,0,0,0,OFF ,0,
776,10/17/2023 2:14,Sleep,27.6,24.1,12.5, NA ,3.76E-05,0,0,0,0,0,0,0,0,OFF ,0,
777,10/17/2023 2:15,Sleep,27.6,24.1,12.5, NA ,3.71E-05,0,0,0,0,0,0,0,0,OFF ,0,
778,10/17/2023 2:16,Sleep,27.5,24.1,12.5, NA ,3.70E-05,0,0,0,0,0,0,0,0,OFF ,0,
779,10/17/2023 2:17,Sleep,27.6,24.1,12.5, NA ,3.82E-05,0,0,0,0,0,0,0,0,OFF ,0,
780,10/17/2023 2:17,Sleep,27.5,24.1,12.5, NA ,3.77E-05,0,0,0,0,0,0,0,0,OFF ,0,
781,10/17/2023 2:18,Sleep,27.6,24.1,12.5, NA ,3.81E-05,0,0,0,0,0,0,0,0,OFF ,0,
782,10/17/2023 2:19,Sleep,27.5,24.1,12.5, NA ,3.75E-05,0,0,0,0,0,0,0,0,OFF ,0,
783,10/17/2023 2:20,Sleep,27.5,24.1,12.5, NA ,3.78E-05,0,0,0,0,0,0,0,0,OFF ,0,
784,10/17/2023 2:21,Sleep,27.5,24.1,12.5, NA ,3.77E-05,0,0,0,0,0,0,0,0,OFF ,0,
785,10/17/2023 2:22,Sleep,27.5,24.1,12.5, NA ,3.76E-05,0,0,0,0,0,0,0,0,OFF ,0,
